,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
87,3.007828950881958,0.12524067642755463,0.7494840145111084,0.03493900794369222,0.500000005,2.575,poly,"{'C': 0.500000005, 'gamma': 2.575, 'kernel': 'poly'}",0.38222222222222224,0.35,0.4088888888888889,0.3488888888888889,0.3844444444444444,0.37488888888888894,0.02278834443252315,48,1.0,1.0,1.0,1.0,1.0,1.0,0.0
88,2.230029010772705,0.04258533262380195,0.760442590713501,0.01271081007265059,0.500000005,5.05,linear,"{'C': 0.500000005, 'gamma': 5.05, 'kernel': 'linear'}",0.4866666666666667,0.4588888888888889,0.48777777777777775,0.4411111111111111,0.4922222222222222,0.47333333333333333,0.019950556166634166,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
89,7.388607978820801,0.07880454307956536,1.6433932304382324,0.09617745600465744,0.500000005,5.05,rbf,"{'C': 0.500000005, 'gamma': 5.05, 'kernel': 'rbf'}",0.06777777777777778,0.07,0.06666666666666667,0.06666666666666667,0.06888888888888889,0.06799999999999999,0.0012957670877434021,106,1.0,1.0,1.0,1.0,1.0,1.0,0.0
90,7.483373737335205,0.2257085164217718,1.0550328731536864,0.0316467121554534,0.500000005,5.05,sigmoid,"{'C': 0.500000005, 'gamma': 5.05, 'kernel': 'sigmoid'}",0.07,0.06888888888888889,0.06666666666666667,0.057777777777777775,0.06666666666666667,0.06599999999999999,0.00430904876214785,159,0.06833333333333333,0.06694444444444445,0.06722222222222222,0.06888888888888889,0.06666666666666667,0.06761111111111111,0.0008534606386520666
91,3.0169066905975344,0.13398270918038688,0.7534679412841797,0.037587818081487714,0.500000005,5.05,poly,"{'C': 0.500000005, 'gamma': 5.05, 'kernel': 'poly'}",0.38222222222222224,0.35,0.4088888888888889,0.3488888888888889,0.3844444444444444,0.37488888888888894,0.02278834443252315,48,1.0,1.0,1.0,1.0,1.0,1.0,0.0
92,2.2461811542510985,0.06230341787324214,0.7635716438293457,0.019342831926076772,0.500000005,7.525,linear,"{'C': 0.500000005, 'gamma': 7.525, 'kernel': 'linear'}",0.4866666666666667,0.4588888888888889,0.48777777777777775,0.4411111111111111,0.4922222222222222,0.47333333333333333,0.019950556166634166,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
93,7.374613809585571,0.08711541946008361,1.6624125003814698,0.12157366378853098,0.500000005,7.525,rbf,"{'C': 0.500000005, 'gamma': 7.525, 'kernel': 'rbf'}",0.06777777777777778,0.07,0.06666666666666667,0.06666666666666667,0.06888888888888889,0.06799999999999999,0.0012957670877434021,106,1.0,1.0,1.0,1.0,1.0,1.0,0.0
94,7.495319843292236,0.21822395497685854,1.0613530635833741,0.029448980581872043,0.500000005,7.525,sigmoid,"{'C': 0.500000005, 'gamma': 7.525, 'kernel': 'sigmoid'}",0.07,0.06666666666666667,0.06666666666666667,0.058888888888888886,0.06666666666666667,0.06577777777777777,0.0036784323016104134,161,0.06833333333333333,0.06694444444444445,0.06722222222222222,0.06833333333333333,0.06666666666666667,0.0675,0.0007027283689263046
95,3.0194394111633303,0.12467806157516934,0.752931547164917,0.03506214669951481,0.500000005,7.525,poly,"{'C': 0.500000005, 'gamma': 7.525, 'kernel': 'poly'}",0.38222222222222224,0.35,0.4088888888888889,0.3488888888888889,0.3844444444444444,0.37488888888888894,0.02278834443252315,48,1.0,1.0,1.0,1.0,1.0,1.0,0.0
96,2.251884126663208,0.05517010696581336,0.7679578304290772,0.01900285808007255,0.500000005,10.0,linear,"{'C': 0.500000005, 'gamma': 10.0, 'kernel': 'linear'}",0.4866666666666667,0.4588888888888889,0.48777777777777775,0.4411111111111111,0.4922222222222222,0.47333333333333333,0.019950556166634166,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
97,7.379759025573731,0.05726411772705305,1.6578004360198975,0.09890723994462759,0.500000005,10.0,rbf,"{'C': 0.500000005, 'gamma': 10.0, 'kernel': 'rbf'}",0.06777777777777778,0.07,0.06666666666666667,0.06666666666666667,0.06888888888888889,0.06799999999999999,0.0012957670877434021,106,1.0,1.0,1.0,1.0,1.0,1.0,0.0
98,7.457740211486817,0.1323705748960175,1.069647741317749,0.04200293151298081,0.500000005,10.0,sigmoid,"{'C': 0.500000005, 'gamma': 10.0, 'kernel': 'sigmoid'}",0.07333333333333333,0.06666666666666667,0.06666666666666667,0.06444444444444444,0.06666666666666667,0.06755555555555555,0.003014368881389009,132,0.06777777777777778,0.06722222222222222,0.06722222222222222,0.06833333333333333,0.06694444444444445,0.0675,0.0004969039949999518
99,2.9762929916381835,0.15124828640702767,0.7522988796234131,0.030723800072645926,0.500000005,10.0,poly,"{'C': 0.500000005, 'gamma': 10.0, 'kernel': 'poly'}",0.38222222222222224,0.35,0.4088888888888889,0.3488888888888889,0.3844444444444444,0.37488888888888894,0.02278834443252315,48,1.0,1.0,1.0,1.0,1.0,1.0,0.0
100,2.258266973495483,0.06608872970405291,0.7655809879302978,0.020396393970589254,0.62500000375,0.1,linear,"{'C': 0.62500000375, 'gamma': 0.1, 'kernel': 'linear'}",0.4866666666666667,0.4588888888888889,0.48777777777777775,0.4411111111111111,0.4922222222222222,0.47333333333333333,0.019950556166634166,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
101,7.385774993896485,0.06715934781394818,1.6193718433380127,0.1339980416683638,0.62500000375,0.1,rbf,"{'C': 0.62500000375, 'gamma': 0.1, 'kernel': 'rbf'}",0.06777777777777778,0.07,0.06666666666666667,0.06777777777777778,0.06666666666666667,0.06777777777777777,0.001217161238900372,131,1.0,1.0,1.0,1.0,1.0,1.0,0.0
102,7.728911685943603,0.22516225634847423,1.0910441875457764,0.019777607156586635,0.62500000375,0.1,sigmoid,"{'C': 0.62500000375, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.05333333333333334,0.042222222222222223,0.04777777777777778,0.05555555555555555,0.058888888888888886,0.051555555555555556,0.0059045912247050756,175,0.04888888888888889,0.051666666666666666,0.049166666666666664,0.051666666666666666,0.0525,0.050777777777777776,0.0014635488747021651
103,3.022995185852051,0.15791240508684387,0.7511778831481933,0.04217720209088578,0.62500000375,0.1,poly,"{'C': 0.62500000375, 'gamma': 0.1, 'kernel': 'poly'}",0.3811111111111111,0.35,0.4111111111111111,0.3488888888888889,0.3844444444444444,0.37511111111111106,0.023397794556826428,47,1.0,1.0,1.0,1.0,1.0,1.0,0.0
104,2.22987847328186,0.07150331234137619,0.7580277919769287,0.010466042540884566,0.62500000375,2.575,linear,"{'C': 0.62500000375, 'gamma': 2.575, 'kernel': 'linear'}",0.4866666666666667,0.4588888888888889,0.48777777777777775,0.4411111111111111,0.4922222222222222,0.47333333333333333,0.019950556166634166,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
105,7.217018985748291,0.08573714236405693,1.5829966068267822,0.11323664154580897,0.62500000375,2.575,rbf,"{'C': 0.62500000375, 'gamma': 2.575, 'kernel': 'rbf'}",0.06777777777777778,0.07,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06755555555555555,0.001295767087743403,132,1.0,1.0,1.0,1.0,1.0,1.0,0.0
